"case-app_2.11","199","0.1974206417798996"
"case-app_2.10","173","0.1716269850730896"
"scalacheck-shapeless_2.11","16","0.01587301678955555"
"argonaut-shapeless_2.11","15","0.014880952425301075"
"shapeless-refined-std_2.11","14","0.013888888992369175"
"argonaut-shapeless_2.10","14","0.013888888992369175"
"scalacheck-shapeless_2.10","14","0.013888888992369175"
"scalacheck-shapeless_1.12_2.10","46","0.0456349216401577"
"argonaut-shapeless_6.1_2.10","195","0.193452388048172"
"argonaut-shapeless_6.1_2.11","211","0.2093254029750824"
"scalacheck-shapeless_1.12_2.11","111","0.1101190447807312"
