"case-app_2.11","576","0.1330561339855194"
"case-app_2.10","71","0.01640101708471775"
"scalacheck-shapeless_2.11","9","0.0020790020935237408"
"argonaut-shapeless_2.11","8","0.001848001847974956"
"shapeless-refined-std_2.11","9","0.0020790020935237408"
"argonaut-shapeless_2.10","7","0.0016170016024261713"
"scalacheck-shapeless_2.10","6","0.0013860013568773866"
"scalacheck-shapeless_1.12_2.10","22","0.0050820051692426205"
"argonaut-shapeless_6.1_2.10","77","0.017787016928195953"
"argonaut-shapeless_6.1_2.11","266","0.061446063220500946"
"scalacheck-shapeless_1.12_2.11","67","0.015477015636861324"
"coursier-files_2.11","135","0.031185030937194824"
"coursier-cli_2.10","5","0.0011550011113286018"
"root_2.11","5","0.0011550011113286018"
"coursier_2.11","301","0.06953106820583344"
"coursier_sjs0.6_2.10","100","0.023100022226572037"
"web_sjs0.6_2.10","5","0.0011550011113286018"
"coursier-files_2.10","13","0.0030030030757188797"
"root_2.10","7","0.0016170016024261713"
"coursier_sjs0.6_2.11","103","0.023793023079633713"
"web_sjs0.6_2.11","5","0.0011550011113286018"
"coursier_2.10","598","0.13813814520835876"
"coursier-cli_2.11","193","0.044583044946193695"
"coursier-bootstrap","6","0.0013860013568773866"
"case-app-util_sjs0.6_2.11","25","0.005775005556643009"
"coursier-cache_2.10","587","0.1355971395969391"
"coursier-cache_2.11","164","0.03788403794169426"
"case-app-util_2.11","456","0.10533610731363297"
"case-app_sjs0.6_2.11","25","0.005775005556643009"
"shapeless-compat_2.11","220","0.05082005262374878"
"argonaut-refined_6.1_2.10","20","0.004620004445314407"
"argonaut-refined_6.1_2.11","20","0.004620004445314407"
"shapeless-compat_sjs0.6_2.10","49","0.011319011449813843"
"shapeless-compat_2.10","92","0.021252021193504333"
"shapeless-compat_sjs0.6_2.11","50","0.011550011113286018"
"case-app-util_sjs0.6_2.10","9","0.0020790020935237408"
"case-app_sjs0.6_2.10","9","0.0020790020935237408"
"case-app-util_2.10","9","0.0020790020935237408"
