"case-app_2.11","5704","0.12142112106084824"
"case-app_2.10","382","0.00813163910061121"
"scalacheck-shapeless_2.11","1","2.128701271431055E-5"
"argonaut-shapeless_2.11","1","2.128701271431055E-5"
"shapeless-refined-std_2.11","5","1.0643506539054215E-4"
"argonaut-shapeless_2.10","2","4.25740254286211E-5"
"scalacheck-shapeless_2.10","1","2.128701271431055E-5"
"scalacheck-shapeless_1.12_2.10","91","0.0019371181260794401"
"argonaut-shapeless_6.1_2.10","71","0.0015113778645172715"
"argonaut-shapeless_6.1_2.11","246","0.005236605182290077"
"scalacheck-shapeless_1.12_2.11","2204","0.04691657796502113"
"coursier-files_2.11","22","4.683142760768533E-4"
"coursier-cli_2.10","2","4.25740254286211E-5"
"root_2.11","2","4.25740254286211E-5"
"coursier_2.11","21","4.4702726881951094E-4"
"coursier_sjs0.6_2.10","101","0.0021499881986528635"
"web_sjs0.6_2.10","2","4.25740254286211E-5"
"coursier-files_2.10","2","4.25740254286211E-5"
"root_2.10","6","1.277220726478845E-4"
"coursier_sjs0.6_2.11","156","0.0033207740634679794"
"web_sjs0.6_2.11","1","2.128701271431055E-5"
"coursier_2.10","47","0.0010004895739257336"
"coursier-cli_2.11","27","5.747493705712259E-4"
"coursier-bootstrap","2","4.25740254286211E-5"
"case-app-util_sjs0.6_2.11","131","0.0027885986492037773"
"coursier-cache_2.10","24","5.10888290591538E-4"
"coursier-cache_2.11","18","3.8316621794365346E-4"
"case-app-util_2.11","5597","0.11914341151714325"
"case-app_sjs0.6_2.11","112","0.002384145511314273"
"shapeless-compat_2.11","75","0.0015965260099619627"
"argonaut-refined_6.1_2.10","22","4.683142760768533E-4"
"argonaut-refined_6.1_2.11","26","5.534623051062226E-4"
"shapeless-compat_sjs0.6_2.10","6","1.277220726478845E-4"
"shapeless-compat_2.10","11","2.3415713803842664E-4"
"shapeless-compat_sjs0.6_2.11","7","1.4900909445714206E-4"
"case-app-util_sjs0.6_2.10","102","0.002171275205910206"
"case-app_sjs0.6_2.10","101","0.0021499881986528635"
"case-app-util_2.10","342","0.007280158344656229"
"coursier-cache-java-6_2.10","8","1.702961017144844E-4"
"coursier-cache-java-6_2.11","5","1.0643506539054215E-4"
"coursier-cli-java-6_2.11","7","1.4900909445714206E-4"
"coursier-java-6_2.10","5","1.0643506539054215E-4"
"coursier-java-6_2.11","7","1.4900909445714206E-4"
"coursier-java-6_sjs0.6_2.10","7","1.4900909445714206E-4"
"coursier-java-6_sjs0.6_2.11","6","1.277220726478845E-4"
"scalacheck-shapeless_1.13_2.10","79","0.001681674038991332"
"scalacheck-shapeless_1.13_2.11","6337","0.13489580154418945"
"scalacheck-shapeless_1.13_sjs0.6_2.10","66","0.0014049428282305598"
"scalacheck-shapeless_1.13_sjs0.6_2.11","118","0.002511867554858327"
"case-app-annotations_2.10","307","0.0065351128578186035"
"case-app-annotations_2.11","5590","0.11899439990520477"
"case-app-annotations_sjs0.6_2.10","71","0.0015113778645172715"
"case-app-annotations_sjs0.6_2.11","76","0.001617813017219305"
"argonaut-refined_6.2_2.10","44","9.366285521537066E-4"
"argonaut-refined_6.2_2.11","230","0.0048960130661726"
"argonaut-shapeless_6.2_2.10","130","0.002767311641946435"
"argonaut-shapeless_6.2_2.11","3434","0.07309959828853607"
"case-app-annotations_2.12.0-M5","2","4.25740254286211E-5"
"case-app-annotations_sjs0.6_2.12.0-M5","1","2.128701271431055E-5"
"case-app-util_2.12.0-M5","4","8.51480508572422E-5"
"case-app-util_sjs0.6_2.12.0-M5","2","4.25740254286211E-5"
"case-app_2.12.0-M5","3","6.386103632394224E-5"
"case-app_sjs0.6_2.12.0-M5","3","6.386103632394224E-5"
"case-app-annotations_2.12.0-RC2","2","4.25740254286211E-5"
"case-app-annotations_sjs0.6_2.12.0-RC2","3","6.386103632394224E-5"
