"case-app_2.11","62568","0.2143363654613495"
"case-app_2.10","289","9.900141740217805E-4"
"scalacheck-shapeless_2.11","34","1.1647226347122341E-4"
"argonaut-shapeless_2.11","11","3.768220267375E-5"
"shapeless-refined-std_2.11","24","8.221571624744684E-5"
"argonaut-shapeless_2.10","13","4.453350993571803E-5"
"scalacheck-shapeless_2.10","15","5.138482083566487E-5"
"scalacheck-shapeless_1.12_2.10","54","1.8498535791877657E-4"
"argonaut-shapeless_6.1_2.10","145","4.967199638485909E-4"
"argonaut-shapeless_6.1_2.11","345","0.0011818509083241224"
"scalacheck-shapeless_1.12_2.11","687","0.0023534249048680067"
"coursier-files_2.11","26","8.906701987143606E-5"
"coursier-cli_2.10","12","4.110785812372342E-5"
"root_2.11","10","3.425654722377658E-5"
"coursier_2.11","126","4.316325066611171E-4"
"coursier_sjs0.6_2.10","115","3.9395029307343066E-4"
"web_sjs0.6_2.10","11","3.768220267375E-5"
"coursier-files_2.10","30","1.0276964167132974E-4"
"root_2.10","22","7.53644053475E-5"
"coursier_sjs0.6_2.11","113","3.8709898944944143E-4"
"web_sjs0.6_2.11","10","3.425654722377658E-5"
"coursier_2.10","124","4.247811739332974E-4"
"coursier-cli_2.11","180","6.166178500279784E-4"
"coursier-bootstrap","11","3.768220267375E-5"
"case-app-util_sjs0.6_2.11","272","9.317781077697873E-4"
"coursier-cache_2.10","94","3.2201153226196766E-4"
"coursier-cache_2.11","109","3.7339635309763253E-4"
"case-app-util_2.11","62506","0.21412397921085358"
"case-app_sjs0.6_2.11","291","9.96865564957261E-4"
"shapeless-compat_2.11","129","4.419094475451857E-4"
"argonaut-refined_6.1_2.10","83","2.843293477781117E-4"
"argonaut-refined_6.1_2.11","81","2.7747804415412247E-4"
"shapeless-compat_sjs0.6_2.10","41","1.4045184070710093E-4"
"shapeless-compat_2.10","50","1.712827361188829E-4"
"shapeless-compat_sjs0.6_2.11","41","1.4045184070710093E-4"
"case-app-util_sjs0.6_2.10","215","7.365157944150269E-4"
"case-app_sjs0.6_2.10","212","7.262388244271278E-4"
"case-app-util_2.10","221","7.570696761831641E-4"
"coursier-cache-java-6_2.10","32","1.0962095257127658E-4"
"coursier-cache-java-6_2.11","39","1.336005370831117E-4"
"coursier-cli-java-6_2.11","58","1.9868797971867025E-4"
"coursier-java-6_2.10","36","1.2332356709521264E-4"
"coursier-java-6_2.11","43","1.4730315888300538E-4"
"coursier-java-6_sjs0.6_2.10","35","1.1989791528321803E-4"
"coursier-java-6_sjs0.6_2.11","35","1.1989791528321803E-4"
"scalacheck-shapeless_1.13_2.10","182","6.234691827557981E-4"
"scalacheck-shapeless_1.13_2.11","5807","0.019892776384949684"
"scalacheck-shapeless_1.13_sjs0.6_2.10","154","5.275508156046271E-4"
"scalacheck-shapeless_1.13_sjs0.6_2.11","167","5.720843328163028E-4"
"case-app-annotations_2.10","165","5.65233058296144E-4"
"case-app-annotations_2.11","62421","0.2138327956199646"
"case-app-annotations_sjs0.6_2.10","149","5.104225710965693E-4"
"case-app-annotations_sjs0.6_2.11","188","6.440230645239353E-4"
"argonaut-refined_6.2_2.10","90","3.083089250139892E-4"
"argonaut-refined_6.2_2.11","103","3.5284244222566485E-4"
"argonaut-shapeless_6.2_2.10","88","3.0145762139E-4"
"argonaut-shapeless_6.2_2.11","57457","0.19682784378528595"
"case-app-annotations_2.12.0-M5","12","4.110785812372342E-5"
"case-app-annotations_sjs0.6_2.12.0-M5","13","4.453350993571803E-5"
"case-app-util_2.12.0-M5","12","4.110785812372342E-5"
"case-app-util_sjs0.6_2.12.0-M5","12","4.110785812372342E-5"
"case-app_2.12.0-M5","11","3.768220267375E-5"
"case-app_sjs0.6_2.12.0-M5","11","3.768220267375E-5"
"case-app-annotations_2.12.0-RC2","11","3.768220267375E-5"
"case-app-annotations_sjs0.6_2.12.0-RC2","13","4.453350993571803E-5"
"case-app-util_2.12.0-RC2","13","4.453350993571803E-5"
"case-app-util_sjs0.6_2.12.0-RC2","12","4.110785812372342E-5"
"case-app_2.12.0-RC2","15","5.138482083566487E-5"
"case-app_sjs0.6_2.12.0-RC2","12","4.110785812372342E-5"
"scalacheck-shapeless_1.13_2.12.0-RC2","11","3.768220267375E-5"
"scalacheck-shapeless_1.13_sjs0.6_2.12.0-RC2","11","3.768220267375E-5"
"argonaut-refined_6.2_2.12","216","7.399414316751063E-4"
"argonaut-shapeless_6.2_2.12","1276","0.0043711354956030846"
"case-app-annotations_2.12","6744","0.023102615028619766"
"case-app-annotations_sjs0.6_2.12","145","4.967199638485909E-4"
"case-app-util_2.12","6741","0.02309233881533146"
"case-app-util_sjs0.6_2.12","150","5.138482083566487E-4"
"case-app_2.12","6742","0.023095764219760895"
"case-app_sjs0.6_2.12","166","5.686586955562234E-4"
"scalacheck-shapeless_1.13_2.12","9801","0.03357484191656113"
"scalacheck-shapeless_1.13_sjs0.6_2.12","104","3.5626807948574424E-4"
"case-app-annotations_2.13.0-M1","37","1.2674921890720725E-4"
"case-app-annotations_native0.3_2.11","60","2.0553928334265947E-4"
"case-app-annotations_sjs0.6_2.13.0-M1","42","1.4387749251909554E-4"
"case-app-util_2.13.0-M1","39","1.336005370831117E-4"
"case-app-util_native0.3_2.11","59","2.0211363153066486E-4"
"case-app-util_sjs0.6_2.13.0-M1","33","1.1304660438327119E-4"
"case-app_2.13.0-M1","33","1.1304660438327119E-4"
"case-app_native0.3_2.11","55","1.8841100973077118E-4"
"case-app_sjs0.6_2.13.0-M1","42","1.4387749251909554E-4"
"scalacheck-shapeless_1.13_2.13.0-M1","22","7.53644053475E-5"
"scalacheck-shapeless_1.13_sjs0.6_2.13.0-M1","23","7.879005715949461E-5"
"shapeless_native0.3_2.11","19","6.508744263555855E-5"
"argonaut-shapeless_6.2_native0.3_2.11","14","4.795916538569145E-5"
"argonaut-shapeless_6.2_sjs0.6_2.10","27","9.249267895938829E-5"
"argonaut-shapeless_6.2_sjs0.6_2.11","29","9.934398985933512E-5"
"argonaut-shapeless_6.2_sjs0.6_2.12","34","1.1647226347122341E-4"
"case-app-annotations_2.13.0-M2","27","9.249267895938829E-5"
"case-app-annotations_sjs0.6_2.13.0-M2","27","9.249267895938829E-5"
"case-app-util_2.13.0-M2","27","9.249267895938829E-5"
"case-app-util_sjs0.6_2.13.0-M2","23","7.879005715949461E-5"
"case-app_2.13.0-M2","31","1.0619529348332435E-4"
"case-app_sjs0.6_2.13.0-M2","27","9.249267895938829E-5"
"scalacheck-shapeless_1.13_2.13.0-M2","15","5.138482083566487E-5"
"scalacheck-shapeless_1.13_sjs0.6_2.13.0-M2","11","3.768220267375E-5"
"scalacheck-shapeless_1.14_sjs0.6_2.12","24","8.221571624744684E-5"
"scalacheck-shapeless_1.14_2.12","1891","0.00647791288793087"
"scalacheck-shapeless_1.14_2.11","113","3.8709898944944143E-4"
"scalacheck-shapeless_1.14_sjs0.6_2.10","11","3.768220267375E-5"
"scalacheck-shapeless_1.14_2.10","10","3.425654722377658E-5"
"scalacheck-shapeless_1.14_sjs0.6_2.11","10","3.425654722377658E-5"
"case-app-refined_sjs0.6_2.12","35","1.1989791528321803E-4"
"case-app-refined_2.12","44","1.50728810695E-4"
"case-app-refined_sjs0.6_2.11","38","1.301748852711171E-4"
"case-app-refined_2.11","38","1.301748852711171E-4"
"case-app-util_2.13.0-M5","17","5.823613173561171E-5"
"case-app-annotations_sjs0.6_2.13.0-M5","14","4.795916538569145E-5"
"case-app-refined_sjs0.6_2.13.0-M5","14","4.795916538569145E-5"
"case-app_2.13.0-M5","17","5.823613173561171E-5"
"case-app-refined_2.13.0-M5","15","5.138482083566487E-5"
"case-app-util_sjs0.6_2.13.0-M5","15","5.138482083566487E-5"
"case-app-annotations_2.13.0-M5","15","5.138482083566487E-5"
"case-app_sjs0.6_2.13.0-M5","15","5.138482083566487E-5"
