"case-app_2.11","1167","0.08256101608276367"
"case-app_2.10","390","0.02759108506143093"
"scalacheck-shapeless_2.11","16","0.00113194203004241"
"argonaut-shapeless_2.11","15","0.0010611956240609288"
"shapeless-refined-std_2.11","23","0.0016271666390821338"
"argonaut-shapeless_2.10","14","9.904492180794477E-4"
"scalacheck-shapeless_2.10","14","9.904492180794477E-4"
"scalacheck-shapeless_1.12_2.10","50","0.003537318669259548"
"argonaut-shapeless_6.1_2.10","264","0.018677042797207832"
"argonaut-shapeless_6.1_2.11","342","0.02419525943696499"
"scalacheck-shapeless_1.12_2.11","1333","0.09430491924285889"
"coursier-files_2.11","26","0.0018394057406112552"
"coursier-cli_2.10","19","0.0013441811315715313"
"root_2.11","13","9.197028703056276E-4"
"coursier_2.11","123","0.008701804094016552"
"coursier_sjs0.6_2.10","114","0.008065086789429188"
"web_sjs0.6_2.10","13","9.197028703056276E-4"
"coursier-files_2.10","25","0.001768659334629774"
"root_2.10","14","9.904492180794477E-4"
"coursier_sjs0.6_2.11","112","0.007923593744635582"
"web_sjs0.6_2.11","13","9.197028703056276E-4"
"coursier_2.10","129","0.009126282297074795"
"coursier-cli_2.11","198","0.014007782563567162"
"coursier-bootstrap","13","9.197028703056276E-4"
"case-app-util_sjs0.6_2.11","169","0.011956137605011463"
"coursier-cache_2.10","110","0.0077821011655032635"
"coursier-cache_2.11","104","0.007357622962445021"
"case-app-util_2.11","1095","0.07746727764606476"
"case-app_sjs0.6_2.11","178","0.012592854909598827"
"shapeless-compat_2.11","161","0.011390166357159615"
"argonaut-refined_6.1_2.10","82","0.005801202729344368"
"argonaut-refined_6.1_2.11","86","0.006084188353270292"
"shapeless-compat_sjs0.6_2.10","39","0.002759108552709222"
"shapeless-compat_2.10","177","0.012522107921540737"
"shapeless-compat_sjs0.6_2.11","37","0.0026176157407462597"
"case-app-util_sjs0.6_2.10","174","0.012309868820011616"
"case-app_sjs0.6_2.10","163","0.01153165940195322"
"case-app-util_2.10","315","0.022285107523202896"
"coursier-cache-java-6_2.10","32","0.00226388406008482"
"coursier-cache-java-6_2.11","30","0.0021223912481218576"
"coursier-cli-java-6_2.11","67","0.004740007221698761"
"coursier-java-6_2.10","37","0.0026176157407462597"
"coursier-java-6_2.11","33","0.002334630349650979"
"coursier-java-6_sjs0.6_2.10","34","0.0024053766392171383"
"coursier-java-6_sjs0.6_2.11","31","0.002193137537688017"
"scalacheck-shapeless_1.13_2.10","280","0.01980898529291153"
"scalacheck-shapeless_1.13_2.11","1398","0.09890343248844147"
"scalacheck-shapeless_1.13_sjs0.6_2.10","129","0.009126282297074795"
"scalacheck-shapeless_1.13_sjs0.6_2.11","129","0.009126282297074795"
"case-app-annotations_2.10","135","0.009550760500133038"
"case-app-annotations_2.11","979","0.06926070153713226"
"case-app-annotations_sjs0.6_2.10","98","0.006933144759386778"
"case-app-annotations_sjs0.6_2.11","97","0.006862398236989975"
"argonaut-refined_6.2_2.10","45","0.0031835867557674646"
"argonaut-refined_6.2_2.11","56","0.003961796872317791"
"argonaut-shapeless_6.2_2.10","41","0.002900601364672184"
"argonaut-shapeless_6.2_2.11","791","0.055960383266210556"
"case-app-annotations_2.12.0-M5","18","0.0012734347255900502"
"case-app-annotations_sjs0.6_2.12.0-M5","17","0.0012026883196085691"
"case-app-util_2.12.0-M5","18","0.0012734347255900502"
"case-app-util_sjs0.6_2.12.0-M5","18","0.0012734347255900502"
"case-app_2.12.0-M5","18","0.0012734347255900502"
"case-app_sjs0.6_2.12.0-M5","18","0.0012734347255900502"
"case-app-annotations_2.12.0-RC2","17","0.0012026883196085691"
"case-app-annotations_sjs0.6_2.12.0-RC2","18","0.0012734347255900502"
"case-app-util_2.12.0-RC2","18","0.0012734347255900502"
"case-app-util_sjs0.6_2.12.0-RC2","18","0.0012734347255900502"
"case-app_2.12.0-RC2","18","0.0012734347255900502"
"case-app_sjs0.6_2.12.0-RC2","18","0.0012734347255900502"
"scalacheck-shapeless_1.13_2.12.0-RC2","19","0.0013441811315715313"
"scalacheck-shapeless_1.13_sjs0.6_2.12.0-RC2","17","0.0012026883196085691"
"argonaut-refined_6.2_2.12","17","0.0012026883196085691"
"argonaut-shapeless_6.2_2.12","145","0.010258223861455917"
"case-app-annotations_2.12","398","0.028157057240605354"
"case-app-annotations_sjs0.6_2.12","38","0.0026883622631430626"
"case-app-util_2.12","401","0.028369296342134476"
"case-app-util_sjs0.6_2.12","35","0.002476123161613941"
"case-app_2.12","394","0.027874071151018143"
"case-app_sjs0.6_2.12","36","0.0025468694511801004"
"scalacheck-shapeless_1.13_2.12","612","0.043296780437231064"
"scalacheck-shapeless_1.13_sjs0.6_2.12","37","0.0026176157407462597"
